tex_2_seed_01.txt	tex_2_seed_02.txt	tex_2_seed_03.txt	tex_2_seed_04.txt	tex_2_seed_05.txt	tex_2_seed_06.txt	tex_2_seed_07.txt	tex_2_seed_08.txt	tex_2_seed_09.txt	tex_2_seed_10.txt	AVG
10034.4	8650.49	9947.07	22658.5	11068.8	16112.8	18861	11340.2	12477	14001.6	13515.186
10943.8	7717.64	10410.8	21489.7	11514	15450.7	16806	12200.3	11373.2	11889	12979.514
10753.5	8301.71	10297.3	24559.5	11082.2	15694.6	16093.9	11858.6	10353.3	11673.5	13066.811
10241.7	8938.62	10122.3	23266.8	11741.8	19610.2	17071.9	11944.6	10206.5	12256.5	13540.092
10892.7	8865.02	10216.6	22106.9	11070.6	20666.9	16492.9	11727.1	10126.2	9877.37	13204.229
10520.5	8355.35	9982.63	22474.9	11493.1	16337.5	15350.1	11391.7	9764.95	11692.5	12736.323
10725.3	7737.44	10458.7	21623	10942.9	16678.9	17673.6	11938.2	10800.8	11476.8	13005.564
10389.2	7535.93	10299.1	19733.6	10734.1	14815.8	17712.8	12788.8	11583.8	12033.4	12762.653
9787.39	7294.83	10019.2	19394.5	10778.7	15018.3	16761.3	10423.8	9604.49	9615.19	11869.77
9555.34	7500.34	10089.3	17708.9	10240	16263.3	18689.5	10712.5	9772.16	9614.18	12014.552
9034.05	7330.2	10414.7	18181.5	10436.4	15337	15925.2	9802.11	10079.5	10366.8	11690.746
9246.14	7059.8	10016.1	17943.3	10433.9	14602.5	16922.2	10067.6	10419.4	10307.8	11701.874
8306.43	6937.34	10423.6	19003.4	9894.27	12948.9	17019.4	9301.93	9428.14	9300.66	11256.407
8501.26	7106.38	9761.94	18692.9	9705.06	11683.9	16291.9	9687.41	8740.33	9487.07	10965.815
8530.73	6708.21	10505.2	16203.7	10184.5	12126.3	16640.4	10136.9	9781.35	8552.92	10937.021
7965.97	6794.14	10601.4	16155.4	10089.8	10640.6	14288.3	9557.25	8171.57	9657.19	10392.162
8651.53	7268.47	10361.2	14064.9	10034.3	10091.3	15809.2	8232.28	8203.8	10953.3	10367.028
7455.66	7404.25	10471.6	15105.8	10527.7	10760	16761.2	7446.62	8211.55	7481.71	10162.609
8597.94	7082.62	9772.45	17593.7	10746.7	8958.28	15366.9	8280.73	8015.65	9708.02	10412.299
7963.39	7217.45	10519	15491.3	10353.2	11673	14878.4	7904.69	7343.04	8535.24	10187.871
9151.25	7136.93	10353.2	14223.6	10189.2	10999.7	14869.2	7808.05	7941.51	9176.17	10184.881
8407.99	7085.68	9805.25	15391.8	10202.9	10641.1	15096.2	7026.07	7432.98	10169.1	10125.907
7901.66	7559.3	10347.8	13343.4	10175	10455.4	14098.6	7184.48	7735.61	7619.22	9642.047
8209.39	7461.32	10185	13553.6	10156.4	8718.15	12192.7	7710.07	7234.17	9168.18	9458.898
8303.87	7243.08	9870.15	15705.5	10912.1	9094.05	13948	7226.44	7354.63	8944.52	9860.234
8351.75	7842.15	9743.03	14527.8	10732.5	8036.3	11892.8	6797.78	7070.72	7593.02	9258.785
7469.36	7871.72	9517.61	12941.2	10220	8746.74	12347.7	8015.06	7196.47	9183.2	9350.906
7917.5	7114.28	9757.04	12643.2	10976.1	8819.12	11683.8	7540.18	7282.82	9207.62	9294.166
