paramSet_01.txt	paramSet_02.txt	paramSet_03.txt	paramSet_04.txt	paramSet_05.txt	paramSet_06.txt	paramSet_07.txt	paramSet_08.txt	paramSet_09.txt	paramSet_10.txt	paramSet_11.txt	paramSet_12.txt	paramSet_13.txt	paramSet_14.txt	paramSet_15.txt	paramSet_16.txt	paramSet_17.txt	paramSet_18.txt	paramSet_19.txt	paramSet_20.txt
1196.86	1244.49	1151.22	1152.65	1137.92	1161.98	1130.65	1162.23	1096.74	1179.06	1186.39	1086.72	1201.67	1220.58	1078.8 	1094.94	1043.15	1092.94	1129.25	1066.93
1196.86	1249.52	1146.62	1152.65	1137.92	1160.62	1130.65	1160.27	1095.5 	1179.06	1186.39	1086.34	1201.67	1220.53	1078.8 	1094.04	1042.13	1092.8 	1129.25	1066.93
1191.13	1243.94	1137.53	1152.64	1136.23	1159.38	1130.65	1160.27	1094.75	1178.78	1186.39	1086.34	1200.11	1220.53	1078.8 	1092.82	1038.23	1091.07	1125.64	1064.6 
1186.14	1239.68	1136.68	1152.64	1136.23	1159.38	1130.65	1159.93	1094.75	1178.46	1186.22	1086.34	1200.11	1219.64	1078.37	1091.56	1037.94	1091.05	1125.64	1064.38
1183.51	1239.68	1130.89	1152.64	1136.23	1159.38	1128.69	1160.27	1091.72	1178.36	1186.22	1086.34	1197.79	1203.77	1076.32	1089.09	1037.67	1091.02	1125.64	1061.83
1183.48	1239.64	1127.53	1152.64	1136.23	1158.85	1128.69	1159.81	1091.5 	1177.59	1186.09	1086.34	1195.98	1203.71	1076.32	1089.09	1037.89	1091.02	1125.64	1057.96
1182.97	1239.64	1127.4 	1152.64	1136.23	1158.85	1127.63	1158.15	1091.5 	1177.59	1180.64	1085.99	1197.79	1203.41	1076.32	1086.43	1037.89	1090.23	1124.57	1056.3 
1182.97	1238.14	1127.29	1152.61	1132.11	1158.85	1127.63	1158.15	1091.23	1177.41	1180.64	1085.85	1197.32	1201.86	1076.32	1086.43	1034.17	1090.23	1124.57	1053.35
1182.49	1238.14	1126.06	1152.61	1132.11	1158.85	1126.55	1158.15	1091.23	1177.41	1167.44	1085.85	1197.32	1201.58	1074.66	1085.83	1034.17	1090.21	1124.56	1053.35
1182.43	1238.14	1126.06	1152.61	1132.11	1158.67	1126.55	1158.15	1090.14	1177.28	1180.32	1085.7 	1197.19	1201.42	1072.77	1084.59	1033.92	1090.21	1124.29	1053.35
1181.96	1238.14	1126.06	1152.61	1131.83	1158.67	1125.78	1158.15	1087.8 	1176.87	1180.32	1085.62	1195.6 	1200.22	1072.77	1084.25	1031.33	1090.2 	1124.29	1049.75
1181.86	1237.88	1125.52	1152.61	1128.62	1158.67	1123.8 	1156.54	1087.8 	1176.87	1180.32	1084.42	1195.6 	1200.16	1072.77	1083.63	1028.9 	1089.48	1124.29	1049.75
1179.82	1237.88	1123.74	1152.61	1128.62	1158.67	1123.8 	1156.54	1087.74	1176.87	1180.32	1084.42	1195.6 	1197.25	1071.71	1083.53	1028.9 	1089.47	1124.19	1048.55
1179.82	1237.88	1123.56	1152.61	1128.62	1157.17	1123.8 	1156.43	1087.74	1176.49	1180.32	1083.76	1195.6 	1197.25	1071.71	1082.87	1025.45	1089.47	1124.19	1048.55
1178.29	1237.88	1123.55	1152.61	1126.24	1157.41	1121.2 	1152.6 	1087.41	1176.41	1180.23	1083.64	1195.6 	1196.56	1071.66	1082.67	1025.45	1089.46	1123.87	1044.02
1174.36	1237.57	1122.77	1152.61	1126.24	1157.17	1121.2 	1152.27	1087.38	1176.27	1180.23	1083.64	1195.6 	1195.21	1071.31	1080.09	1025.51	1088.7 	1122.41	1044.02
1174.36	1236.87	1122.11	1152.61	1126.24	1157.05	1120.85	1152.27	1086.7 	1176.13	1179.78	1083.22	1195.1 	1193.38	1069.25	1080.05	1023.9 	1087.98	1122.41	1043.61
1174.36	1236.25	1122.11	1152.27	1126.24	1156.95	1120.85	1152.27	1087.13	1175.58	1179.47	1083.1 	1195.1 	1191.91	1069.25	1080.05	1023.22	1087.97	1122.41	1043.61
1173.77	1236.25	1120.27	1152.27	1126.24	1156.95	1120.85	1152.27	1085.06	1175.55	1179.44	1082.02	1194.67	1180.41	1066.65	1080.05	1023.07	1087.73	1122.22	1043.58
1167.1 	1236.25	1120.27	1151.49	1124.23	1156.95	1119.75	1151.4 	1084.48	1175.36	1179.44	1082.02	1194.67	1180.32	1065.12	1079.72	1022.19	1087.73	1122.22	1043.09
1167.1 	1235.28	1120.27	1151.49	1121.47	1137.43	1119.75	1149.72	1084.48	1175.36	1179.44	1082.02	1194.67	1180.02	1066.65	1079.58	1021.07	1086.36	1122.02	1043.09
1163.08	1232.95	1119.97	1151.49	1121.47	1142.86	1119.71	1149.72	1084.48	1175.36	1179.44	1080.7 	1194.56	1178.54	1065.31	1079.12	1021.07	1087.7 	1122.02	1038.07
