paramSet_01.txt	paramSet_02.txt	paramSet_03.txt	paramSet_04.txt	paramSet_05.txt	paramSet_06.txt	paramSet_07.txt	paramSet_08.txt	paramSet_09.txt	paramSet_10.txt	paramSet_11.txt	paramSet_12.txt	paramSet_13.txt	paramSet_14.txt	paramSet_15.txt	paramSet_16.txt	paramSet_17.txt	paramSet_18.txt	paramSet_19.txt	paramSet_20.txt
1.03571e+06	547829     	215694     	2.134e+07  	68782.4    	1.65449e+30	2.63737e+06	1.26772e+06	75534.9    	743460     	171340     	7.92744e+07	2.93432e+06	83422.8    	837056     	1.75066e+06	102871     	47738.7    	1.10111e+09	4.97353e+24
1.12287e+06	5.3654e+07 	153051     	1.35816e+07	8.03832e+06	4.31779e+30	8799.71    	946267     	103034     	12259.9    	91155.2    	2.3849e+08 	1.57838e+06	33391.2    	583492     	1.31544e+07	514309     	522841     	3.95972e+06	3.41973e+30
535212     	3.45672e+12	4.08539e+06	1.68173e+07	1.08293e+09	1.41401e+30	225616     	56610      	424000     	2.49275e+09	5128.71    	3.10178e+08	1.33123e+06	1.28433e+06	1.73775e+07	290351     	16059.2    	466305     	464525     	3.41973e+30
579832     	218328     	23012.9    	175340     	241000     	1.42449e+30	1.02757e+08	950816     	6.98339e+06	575294     	4759.66    	5.9402e+29 	2.28738e+09	6.36966e+07	770633     	1.42111e+07	6925.04    	103356     	8.23281e+07	1.12236e+07
768041     	1.34331e+06	841368     	2.23219e+07	8.52761e+07	7.87981e+29	96722.9    	73432.8    	491396     	648230     	8.67039e+06	5.57062e+07	254298     	2.0208e+06 	2.47637e+07	777402     	98186.6    	115317     	1.7049e+08 	1.21973e+08
3.85374e+08	1.02537e+06	79836.2    	6.14063e+06	1.12194e+09	3.77925e+29	66572.1    	91655.2    	417694     	18808      	104806     	3.32579e+08	98244.8    	3.71451e+07	1.44844e+06	38368.9    	1.64736e+06	61546.6    	9.23194e+06	3.26029e+29
3.55988e+06	1.15579e+06	1.43246e+06	8.52953e+06	9.44926e+08	1.42877e+08	901746     	371809     	95013.4    	545141     	5769.87    	2.58598e+07	165283     	4.93938e+06	1.25416e+07	333049     	135541     	2.38732e+06	3.18266e+10	4.1796e+08 
2.84494e+06	1.59126e+07	81224.1    	6.19116e+06	3845.39    	2.2959e+30 	1.64129e+06	45163.5    	1.55323e+07	7374.97    	5641.18    	3.48841e+08	22457.5    	1.16988e+06	186720     	2718.53    	166554     	8655.29    	1.76094e+07	4.06744e+28
2.24417e+09	1.8806e+07 	12221.6    	8.99008e+08	1.59936e+07	4.49564e+33	5.49679e+07	20508.4    	216272     	113493     	13314.3    	6.20178e+10	13285.6    	6.24565e+07	9.89508e+07	88643.2    	3.14193e+07	620412     	1.75716e+06	2.41075e+30
766469     	1.58471e+07	267876     	1.6304e+07 	3.09294e+09	3.21991e+30	722676     	21450.5    	99751.4    	13279.1    	3713.17    	2.87461e+07	213145     	4.69155e+07	1.03536e+08	3.65574e+06	22440.2    	4.4196e+06 	1.16181e+10	7.55839e+30
3.47176e+06	3.04406e+07	30704.6    	1.25409e+07	1.66532e+08	7.93794e+27	1.28648e+06	31028.5    	5.45536e+07	880217     	7.50583e+06	1.36072e+08	403841     	1.43874e+06	933444     	3315.72    	181301     	24896.6    	2.03112e+07	4.56354e+28
695393     	3.69713e+07	55616.4    	7.42821e+08	172247     	3.24112e+30	71679.6    	20270.4    	1.47042e+07	25318.9    	188693     	2.81521e+08	386894     	255004     	683297     	12753.6    	172840     	11604.2    	6.59799e+06	4.33072e+30
4.97854e+07	3.25892e+07	12027.9    	8.87517e+08	3.7163e+08 	9.11686e+35	1.10168e+08	166604     	34432.1    	475239     	188504     	8.61966e+07	3.28055e+07	1.81718e+06	1.14927e+06	1.11625e+06	1.15895e+06	153968     	1.10196e+10	5.18328e+28
2.15687e+06	4.57225e+07	8.5961e+06 	685374     	9.47365e+07	1.53618e+28	19653.8    	848884     	94090.3    	676914     	22541.1    	3.11209e+08	1.24193e+06	235575     	1.94849e+06	3.88925e+06	4.77709e+06	6460.09    	5.15588e+06	7.67633e+28
1.46868e+07	1.60066e+07	168218     	2.41524e+07	1.15794e+09	1.63839e+30	43176.6    	1.48259e+06	234857     	873902     	9160.58    	4.48281e+08	2.82979e+06	327936     	3.40031e+08	54286.7    	875730     	9.38857e+06	1.12421e+10	4.72501e+30
1.67221e+06	6.05749e+07	3977.08    	177020     	8.03199e+08	2.65846e+27	9.79453e+08	26289.4    	182317     	545525     	5967.28    	1.38832e+06	72654.5    	6.18403e+06	38433.1    	12474.8    	42169.7    	86631.9    	2.236e+10  	4.69853e+30
2.83094e+06	613554     	4.6242e+07 	5.95865e+06	1.81531e+08	6.52595e+30	25355      	1.63e+06   	1.3567e+06 	94722.6    	4949.58    	1.40859e+08	503334     	4813.22    	6.48654e+08	139161     	509388     	86250      	1.10198e+10	2.68809e+28
3.59786e+06	6.16687e+07	24517      	70605.3    	8.3277e+08 	2.83177e+07	7.28566e+06	51461.9    	1.58812e+06	2.49422e+09	10572      	3.98792e+07	923284     	587658     	4.63957e+08	3.13019e+07	43392.2    	17591.9    	3.13311e+07	5.26238e+30
1.15984e+07	1.99852e+06	113572     	6.8622e+06 	194212     	3.44059e+28	586907     	20745.8    	133557     	17430.2    	328047     	4.19403e+06	132168     	342064     	9.44327e+06	636006     	3.07406e+06	192153     	2.72182e+07	7.23477e+07
646431     	1.02866e+08	589728     	807429     	1.89742e+07	2.02071e+30	6.82719e+07	11439.2    	667881     	1.39927e+06	15026.3    	3.12591e+06	632013     	91283.8    	105245     	471853     	8.04268e+06	19764.6    	7.3644e+06 	2.09176e+08
1.82938e+07	1.64717e+07	5.78376e+13	814408     	1.59504e+08	4.49279e+33	1.40114e+06	19936.6    	4.17115e+08	41335      	6941.93    	4.88502e+29	994891     	1.19844e+06	1.07302e+06	4.62912e+06	51722.7    	4.06221e+06	3.01116e+06	5.53543e+30
1.24325e+07	1.45878e+07	8832.59    	1.23608e+07	8.41243e+06	2.92601e+29	1.39322e+06	220233     	270576     	27179.8    	1.6897e+07 	1.36683e+08	2.97231e+06	678897     	9.47867e+06	2654.83    	53311.1    	9003.92    	2.79269e+09	2.56747e+07
621871     	1.6963e+07 	3783.63    	8.9305e+08 	4.32482e+09	2.02386e+30	9.19774e+06	290081     	5.10857e+06	13342.1    	73885.2    	2.58351e+08	252736     	3.18321e+06	6.75486e+06	620950     	241542     	102832     	2.57461e+07	3.89633e+07
4.83784e+07	1.63445e+07	18164.1    	1.90013e+07	8.46324e+07	2.03755e+30	2.07631e+09	45444.1    	20423.6    	1.21111e+08	89456.3    	2.92791e+08	1.6697e+06 	7.41531e+06	2.08758e+07	432965     	349905     	217116     	8.16703e+06	6.87227e+07
838407     	1.6041e+07 	5023.15    	647173     	5.56505e+06	9.68165e+29	12308.8    	35311.3    	593689     	626710     	88540.4    	1.41636e+08	580174     	645228     	1.61196e+07	2838.97    	4.79044e+08	5265.22    	216612     	9.00042e+07
1.52576e+06	1.54146e+07	28573.1    	675954     	105592     	3.27753e+29	16722.5    	360507     	3418.09    	560563     	77996.7    	1.64435e+08	76370.3    	1.21041e+06	2.41018e+11	2.91442e+06	292872     	533203     	3.29567e+07	5.80521e+07
7.98314e+06	3.39228e+08	138462     	8.87423e+08	6018.4     	4.85878e+30	2.55915e+08	126276     	684814     	27871.9    	5256.49    	2.50089e+07	1.50244e+07	1.56087e+06	4.46499e+06	8086.23    	8.6372e+06 	8.89814e+06	2.06287e+07	3.62522e+27
1.71307e+07	6.83775e+07	4528.95    	8.93151e+08	5491.38    	1.66748e+30	3.85225e+07	20956.2    	3.33232e+06	540713     	72936      	2.46285e+07	272311     	1.88799e+06	280767     	7990.41    	1.41982e+06	126176     	1.11817e+10	8.62002e+28
2.56871e+07	1.69788e+06	11630.1    	110389     	6.44761e+07	3.11894e+30	2.15791e+06	92910.6    	123844     	98159.2    	2.99658e+06	2.94515e+07	15620.7    	3.07103e+06	3.63756e+07	1.00971e+09	973548     	125982     	2.32998e+07	6.16052e+27
348789     	1.55226e+07	168094     	1.61973e+07	8.58726e+07	2.16633e+30	836204     	1.10396e+07	7.54035e+06	24048.9    	81205.2    	1.40266e+08	1.52631e+06	130076     	2.26792e+07	8720.86    	43368.6    	1.2481e+06 	2.28941e+10	3.07268e+29
8.40336e+06	172215     	5401.02    	835535     	9.74347e+07	6.80791e+09	397978     	85024.3    	3.21345e+07	109052     	102094     	1.43002e+08	8.19577e+06	120111     	816895     	3863.2     	14898.4    	9.54809e+06	848443     	8.59386e+28
5.25452e+06	1.64877e+07	25911.1    	30087.7    	1.14227e+09	4.73869e+30	1.30294e+07	33101.5    	3.5216e+06 	1.06148e+06	4387.85    	2.94072e+08	5.68341e+07	1.19938e+06	1.47048e+09	411468     	4.80146e+07	152809     	519864     	7.73643e+27
1.82488e+06	349049     	80486.3    	6.51807e+06	12400.7    	3.11435e+30	2.55925e+06	116885     	450072     	1.83623e+06	120497     	2.54361e+08	2.69316e+06	2.5261e+06 	9.45469e+11	13304.3    	59564.3    	882977     	1.0629e+06 	8.85611e+29
2.79641e+09	3.57372e+07	5123.46    	9.5908e+08 	9.51358e+07	3.83242e+29	3.65835e+10	99176.5    	167600     	84598.5    	1.88127e+06	1.89445e+06	590704     	217309     	4.5786e+08 	973830     	4.13519e+06	8.81003e+06	7.22452e+10	1.74278e+28
1.30292e+07	1.6437e+08 	7046.02    	6.10459e+06	14920.1    	1.08206e+30	1.25575e+07	4.48236e+07	119525     	546478     	693011     	9.73641e+08	594514     	214547     	8.95269e+06	11290.5    	37444.5    	75187.3    	573104     	1.18627e+08
868124     	63684.4    	11463.2    	3.10987e+07	635307     	2.65846e+27	70243.3    	163380     	578781     	559628     	96258.8    	3.5187e+11 	159086     	656986     	4.58212e+08	25177.2    	146086     	145681     	869223     	2.70644e+31
2.90185e+06	358897     	134098     	1.20516e+07	46439.4    	6.64614e+28	4.93593e+06	102494     	2.38034e+06	8.71004e+06	90796.3    	7.30662e+06	671194     	1.15955e+06	1.61336e+06	20107.8    	19369.4    	1.01676e+11	1.44466e+06	6.67668e+30
4.4668e+29 	1.56889e+07	4236.93    	1.28051e+07	2.20999e+09	2.49459e+30	5.61896e+06	24593.9    	315654     	8330.86    	159884     	3.07529e+06	21265.2    	1.67429e+06	1.42512e+07	348465     	1.0942e+06 	299621     	485534     	3.34903e+31
2.82903e+08	496365     	204912     	5.96429e+06	9.98405e+08	4.4932e+33 	685891     	23433.7    	5.98112e+06	551305     	95885.8    	5.98908e+08	124277     	1.15399e+06	1.47326e+06	160229     	1.82676e+07	44231.4    	1.03763e+07	6.65526e+30
958726     	972194     	86048.8    	389911     	60578.2    	4.66944e+30	84899.9    	4.02005e+06	3.43388e+07	20867.1    	98971.4    	3.56214e+08	27396.7    	5.4326e+06 	169530     	170325     	31617.1    	34940.2    	2.02169e+07	7.30551e+30
4.40488e+07	1.85212e+07	18536.2    	1.47808e+06	655230     	1.70106e+30	168754     	80023.5    	3.67279e+07	8944.17    	3656.95    	9.87246e+08	117789     	2.6186e+06 	423673     	3558.97    	423674     	1.42493e+06	5.22836e+06	3.47786e+31
1.45627e+06	3.36835e+08	383271     	8.87482e+08	1.43279e+07	1.5032e+30 	3.88094e+06	949342     	36694.9    	679775     	161228     	251599     	161946     	3.87132e+07	162971     	6966.8     	1.04687e+06	260907     	2.2499e+06 	2.00277e+07
468343     	2.96358e+07	16305.1    	9.05562e+08	2.5926e+06 	2.33945e+29	1.12679e+06	107663     	5.02714e+07	90668.6    	4191.29    	663273     	140325     	1.0435e+07 	1.4709e+09 	10473.4    	2302.77    	538192     	1.57555e+07	1.9668e+29 
917267     	8.78803e+07	170981     	1.34608e+07	13778.1    	1.92269e+30	198863     	226310     	3.40253e+06	557450     	7852.54    	8.59911e+08	683770     	5.16402e+08	2.04274e+06	114993     	3113.66    	692321     	5.96288e+07	1.93737e+31
688821     	1.52829e+07	5049.41    	6.12419e+06	1.58654e+07	1.30623e+26	73824.8    	150998     	189413     	17628.3    	11485.8    	2.90614e+06	694039     	9.09009e+06	3.96482e+06	469762     	351408     	148843     	2.33081e+06	6.17433e+30
4.0675e+07 	1.53975e+07	6511.31    	13856.4    	268839     	5.93551e+28	78025.4    	102077     	308282     	23475.5    	23930.4    	3.24142e+08	727594     	383157     	104573     	60224.7    	1.47046e+06	93012.9    	3.80365e+06	2.99434e+29
687508     	2.11219e+08	8804.67    	4.06708e+06	9.16052e+07	6.6872e+30 	837597     	318094     	362653     	10400.2    	4368.45    	9.56724e+08	735156     	1.0007e+07 	3.1839e+06 	22291.1    	13290.2    	7.3439e+06 	1.89814e+06	9.85028e+26
2.6138e+07 	1.6444e+07 	89903.9    	2.37613e+09	1.02683e+09	5.11094e+29	97455.9    	106326     	4.47168e+09	544204     	12151.6    	4.95293e+07	47191      	8.75924e+06	93497.2    	7.92329e+06	146908     	91230.9    	3.00217e+07	1.12254e+28
1.25987e+07	1.55233e+07	174898     	262258     	1.03755e+09	1.00268e+30	152929     	7341.26    	2.48998e+06	531633     	90431.9    	5.974e+07  	12700.9    	1.59214e+09	4.94292e+08	278802     	4.21954e+07	62850.1    	1.41373e+06	3.39092e+31
1.58142e+07	4.26604e+09	73067.1    	878451     	42254.5    	3.33126e+29	2.17126e+08	163776     	1.61767e+26	538281     	91417.5    	3.07231e+08	67427.4    	454232     	2.81097e+07	11233.7    	1.25074e+06	9.40797e+07	544458     	6.17676e+31
9.31915e+07	1.39014e+06	4783.08    	2.48589e+06	83581.7    	7.90642e+30	1.07698e+09	23636.3    	2.49724e+06	92142.8    	5934.83    	2.72282e+07	768128     	5.30108e+06	6.70528e+08	526008     	32057.2    	643318     	1.02162e+07	1.5118e+27 
7.43745e+08	1.66006e+07	5489.04    	2.41739e+07	2.51871e+06	1.04226e+30	42158      	7.42566e+08	472588     	9129.47    	4928.94    	3.0722e+08 	685227     	515020     	7.88591e+07	263957     	1.5469e+06 	3.53025e+10	1.08822e+06	1.61522e+29
2.55361e+07	1.64274e+07	14855.2    	1.20925e+07	2.15461e+06	6.64614e+28	9221.21    	187528     	5.85157e+06	9198.59    	108806     	8.29827e+10	5286.24    	988993     	3.03616e+07	9167.82    	17360      	4.61327e+13	2.28247e+06	7.15275e+30
3.28875e+06	3.0595e+07 	3.65361e+06	6.29273e+06	254663     	9.56335e+29	1.90244e+06	4.78599e+08	3.51426e+06	628360     	2.36073e+07	3.05767e+08	1.99993e+06	2.69803e+07	616184     	30041.2    	3652.34    	10386.1    	1.48867e+06	3.87361e+31
3.32031e+08	1.7921e+06 	2.78852e+06	1.11223e+07	293344     	1.77783e+30	70429.3    	41429.8    	4.79106e+06	10739.1    	6920.4     	3.44216e+06	110115     	168067     	1.0879e+07 	9795.62    	53114.5    	1.29968e+07	7.82567e+08	1.0872e+28 
1.61396e+08	495085     	7.7713e+09 	957056     	1.40531e+07	7.58405e+29	137638     	84750.6    	1.18805e+07	7542.98    	89482.3    	5.53171e+08	9.67613e+06	189899     	85594.8    	44044.1    	5.53576e+06	1.99761e+11	1.85479e+06	1.14868e+29
1.10961e+08	207783     	41279.7    	9.80013e+33	7.53901e+06	8.47589e+29	7.95007e+06	1.47896e+06	239916     	630936     	11987.9    	6.28986e+08	73849.7    	539853     	841772     	4000.11    	12993.1    	305240     	3.94243e+08	1.633e+27  
6.03294e+06	405850     	94642.6    	6.89417e+06	98731.3    	2.85494e+30	313371     	27316.9    	269122     	10981.5    	5906.27    	4.7195e+07 	108336     	3.70809e+07	3.09189e+07	9381.61    	6947.91    	167297     	3.0101e+06 	7.38892e+28
1.38163e+06	471098     	11019.6    	1.27936e+07	77530.4    	3.22471e+29	2.44374e+07	73723      	279167     	2559.77    	2.37603e+09	2.43972e+08	1.4979e+06 	3.8418e+06 	3.62475e+06	122673     	944009     	1.30728e+08	1.73211e+07	3.59911e+28
949222     	1.55543e+07	6733.57    	8.88542e+08	1.03125e+09	1.43715e+30	170289     	80628.1    	465266     	8864.59    	7525.72    	1.41254e+07	33826.2    	272318     	1.84507e+08	3.36624e+07	1.42074e+06	92589.9    	570999     	7.26573e+28
1.57499e+06	3.09683e+07	49910.7    	1.94468e+07	87990.6    	1.59517e+30	121832     	528670     	5.98912e+06	2178.53    	10353.9    	3.79372e+06	127634     	802993     	4.43281e+07	114115     	1.541e+06  	29625.2    	845613     	6.5661e+30 
507925     	564807     	321614     	1.63063e+06	646616     	6.91199e+28	4.54713e+06	1.07787e+07	196890     	533314     	6037.13    	4.15636e+07	224477     	2.93359e+06	630895     	11290.7    	117545     	1.80005e+07	1.64153e+07	2.74919e+30
5.11608e+08	3.02583e+07	22569      	5.43476e+07	74279.1    	2.19261e+23	1.10454e+06	128988     	433793     	12565.9    	81386.7    	4.59435e+08	137991     	443656     	146772     	38344.8    	135136     	8.76361e+06	1.12862e+06	2.44403e+29
8.75618e+07	5.42074e+07	10996.9    	6.07062e+07	9.2926e+07 	1.57305e+27	7.81585e+06	1.81012e+07	87918      	16976.3    	21101.2    	3.15307e+08	8042.69    	1.75727e+08	102084     	72063.2    	14134.1    	68346.7    	3.21458e+07	5.99373e+30
663235     	559784     	13399.3    	29520.3    	355506     	1.99384e+29	557313     	9.95999e+06	856978     	625079     	121092     	3.30346e+06	96942.5    	184256     	972438     	271541     	65048.9    	69949.4    	3.31136e+07	3.93908e+31
1.00216e+32	1.54736e+07	127496     	5.97986e+06	251422     	6.64614e+28	72175.3    	52054.5    	270147     	16315.1    	6421.27    	540128     	510654     	4.59377e+06	1.59675e+06	33574.1    	2724.28    	30232.1    	2.4091e+07 	5.87996e+30
4.35751e+09	3.36018e+07	1.25842e+06	1.06639e+09	219420     	6.64614e+28	68960      	579839     	4.70078e+07	85713.8    	96843.6    	3.5394e+06 	24685.6    	3.42534e+07	9.34087e+06	253274     	50969      	4604.22    	288010     	3.95194e+31
1.58098e+06	372081     	4.36706e+07	7.12922e+06	5636.67    	2.65846e+27	852198     	23909.2    	489808     	24077.6    	181873     	4.83612e+06	1.25097e+07	1.25206e+06	1.64552e+06	15374.2    	13455.7    	48767.1    	898276     	4.11986e+26
6.04247e+07	221740     	83431.6    	7.46695e+08	614364     	6.64722e+28	7471.12    	7825.52    	196654     	3560.96    	5093.09    	5.6065e+07 	12870.4    	5.68657e+08	2.77212e+08	115140     	16421      	3.95647e+07	698636     	6.16337e+30
5.606e+07  	1.48648e+07	6071.76    	98172      	2.51852e+06	1.41544e+30	89283.5    	4.84799e+07	1.4175e+07 	2650.09    	9275.02    	2.8409e+06 	6.64514e+06	1.60808e+07	5.06906e+08	3824.63    	80779.4    	3.62802e+07	1.46291e+06	1.6771e+27 
2.84138e+07	718370     	7.4322e+09 	456357     	48437.4    	92646.4    	5.8759e+07 	23421.5    	156878     	14021.6    	9.35101e+06	4.41397e+08	392315     	5.55828e+07	8.45011e+06	90256.2    	2295.46    	20736      	4.38063e+07	5.45898e+30
2.88973e+12	4.8714e+06 	3.93747e+06	7.25549e+06	2.33161e+06	6.64614e+34	13798.9    	13839      	1.7756e+07 	6208.94    	26664.7    	1.64363e+08	1.98599e+06	5.34069e+07	30981.2    	330077     	391645     	81049.1    	1.57436e+09	1.69652e+28
7.15221e+06	432222     	75728      	1.9479e+08 	627580     	3.64335e+29	1.287e+07  	22159.9    	193764     	2186.48    	53215.8    	3.04777e+08	2.2649e+07 	3.66908e+08	8.64281e+06	1.41594e+06	4.02399e+07	12825.7    	1.78847e+07	5.65165e+29
2.9616e+07 	1.48334e+07	10835.7    	31059.7    	88067.5    	7.44368e+28	5.67284e+06	1.46377e+06	163731     	15850.6    	2.6578e+07 	4.4638e+06 	19248.3    	751749     	726279     	28854.4    	5.91552e+06	8.75918e+06	84502.3    	6.05627e+30
5.57968e+07	710145     	696720     	8.64385e+06	15195.4    	5.84647e+29	3.06236e+06	868380     	177715     	15576.7    	30488.1    	5.06704e+06	21741      	1.36691e+06	66792.5    	169755     	7116.62    	105044     	592380     	2.91363e+27
3.12748e+07	1.57443e+07	6872.87    	45145.3    	16282.1    	1.99384e+29	3.25985e+07	984498     	1.31792e+06	98598.2    	88546.3    	3.60131e+08	1.48287e+08	3.63925e+08	386121     	91007.7    	3.40014e+06	2.31545e+07	1.14708e+06	1.14849e+27
2.79126e+07	4.98934e+07	836564     	619596     	9.12356e+07	8.00147e+07	5.27086e+06	40334.4    	2.19707e+06	16184.6    	18813.7    	4.58273e+07	163512     	3.60689e+06	1.55694e+06	1.24854e+06	94021.7    	344392     	6.1437e+06 	1.64259e+07
1.7988e+06 	497839     	7978.57    	5.66741e+06	91106.6    	1.3568e+30 	5.34486e+06	97734.2    	1.44303e+06	14782.3    	13648.7    	7.32488e+06	944119     	431264     	1.60048e+06	7124.56    	15632.9    	259554     	199404     	4.36458e+29
1.03478e+10	2.46899e+07	8369.43    	732307     	9.17987e+07	1.34386e+30	7228.78    	849909     	1.5482e+06 	8275.82    	99631.1    	4.24881e+06	324070     	1.88471e+06	8.22216e+07	10745.9    	5072.55    	57862.8    	1.06067e+06	1.19091e+29
2.11825e+09	8.46001e+06	100494     	652326     	764436     	8.46955e+29	736103     	311511     	157233     	8665.73    	10685.9    	2.03928e+08	18696.1    	7.3768e+06 	6.71037e+08	12127.4    	47411.3    	56301.2    	289406     	1.84061e+28
1.86513e+08	1.5644e+07 	116419     	242767     	21398.9    	1.35662e+30	9.1191e+06 	32152.8    	222708     	544506     	4891.43    	2.6175e+08 	281498     	260254     	138947     	18337.3    	2022.1     	60609.4    	1.25009e+07	1.31961e+31
992532     	1.68501e+07	99671.2    	271534     	7.99366e+06	1.33446e+30	312204     	925565     	295579     	9439.56    	3.53207e+06	1.03846e+29	2.7515e+06 	2.14758e+07	583244     	239377     	690518     	1.00818e+07	847244     	8.26827e+30
2.34661e+11	1.81134e+07	87529.3    	1.51411e+07	1.01912e+09	2.00214e+29	75832.8    	35597.1    	65060.3    	13245.6    	12531.7    	1.21801e+06	5.60709e+06	1.84645e+06	2.56281e+08	3471.31    	124731     	248337     	617873     	2.18e+28   
1.45143e+09	1.64269e+06	88991.3    	531181     	159482     	6.64745e+28	536357     	17934.9    	1.23717e+09	542070     	116519     	334761     	246531     	2.52097e+06	82898.6    	7376.54    	209919     	4274.95    	2.33863e+06	7.64249e+29
7.83324e+06	3.15027e+07	11856.2    	8.87425e+08	2.33522e+06	6.64628e+34	1.38198e+07	1.73487e+09	3.12774e+06	538083     	19834      	5.57588e+07	676535     	3.2426e+06 	2.28761e+08	83828.2    	71285.3    	4.72947e+12	6.54395e+06	2.54608e+26
7.12607e+06	6.58277e+06	5.31964e+09	4.32843e+06	317876     	3.10824e+06	963629     	250782     	1.30443e+09	27338      	65250.1    	1.8096e+08 	34821      	4.05156e+06	30197.3    	56204.3    	148835     	33533.1    	1.05302e+06	1.91369e+29
5.64849e+06	806414     	11822      	107789     	1.01677e+09	1.32923e+29	5.66159e+07	71509      	249318     	9501.29    	4159.69    	1.06819e+08	2.14208e+06	3.96442e+06	1.71398e+08	1.51099e+06	1.42038e+06	1.79562e+07	3.9065e+08 	2.99303e+28
4.5631e+06 	1.56403e+07	21091.3    	25755.1    	102014     	1.3914e+30 	934910     	1.28057e+06	1.69109e+09	80481.1    	2.21764e+09	376732     	765072     	911805     	341157     	8.75937e+06	44348.8    	11707.3    	2.84783e+06	5.85036e+30
5.18824e+06	414125     	14167.4    	6.05376e+06	88160      	2.03993e+10	3.10442e+06	300950     	7.80445e+07	542768     	71535      	5.99362e+07	17586.7    	134570     	350499     	2723.26    	125156     	3.99071e+07	870020     	3.21901e+06
2.16777e+08	1.40121e+07	217520     	5.9665e+06 	9.25962e+07	4.08367e+29	5.33461e+06	3.8619e+06 	607536     	8091.88    	575044     	6.92139e+06	758392     	591969     	8.55633e+06	203963     	36968.9    	1.80949e+07	882562     	4.23674e+27
1.76113e+08	3.20951e+07	254742     	6.07451e+06	100980     	6.91199e+28	157005     	12690.3    	836214     	105206     	172828     	3.1781e+07 	1.48128e+06	3.8018e+06 	9.10616e+10	2072.48    	5793.89    	1.06126e+06	1.55845e+08	2.06474e+28
1.92411e+10	8.80781e+06	8154.54    	9.7548e+06 	1.29501e+10	3.66199e+09	246994     	6014.98    	286751     	1.07944e+06	123202     	483539     	261618     	1.49785e+06	9.49293e+06	16378      	9904.26    	72681.4    	1.4021e+06 	7.14955e+26
1.90388e+06	1.96452e+07	221034     	38159.4    	4846.91    	1.40308e+30	8931.59    	1.99621e+07	500178     	612964     	4594.99    	207769     	1.84066e+08	1.11065e+06	436609     	3.21625e+09	4709.32    	601788     	1.44353e+07	2.30389e+29
1.79882e+07	574787     	14419.1    	197293     	1.14389e+06	9.87598e+28	3.8319e+07 	1.47339e+06	756983     	15363.3    	5391.91    	1.90609e+06	6720.46    	1.44536e+06	91718.7    	9407.09    	9.17047e+07	9350.38    	1.08272e+07	1.15084e+31
1.44712e+08	1.61937e+07	1.96823e+06	32388.1    	3703.23    	1.31714e+30	5.84294e+06	21143.1    	344642     	18269.2    	5733.04    	5.69517e+07	87921      	752555     	168492     	127912     	4.89277e+08	2.23849e+09	1.4136e+07 	740033     
543703     	1.57145e+07	11666.5    	5.95398e+06	4.11169e+06	1.39595e+27	91053.2    	49618.7    	1.99341e+06	538175     	13160.9    	7.59748e+06	45418.7    	1.2696e+06 	697486     	1998.55    	2.83347e+06	369665     	1.60715e+07	2.30092e+28
1.54096e+07	1.81304e+07	132760     	3.72676e+07	102362     	2.95468e+30	51208.2    	1.29695e+06	8.08168e+06	555901     	22928.4    	2.07229e+08	1.83471e+06	552254     	759381     	83840.7    	11250      	6.0861e+08 	1.10601e+07	5.08341e+27
7.27725e+07	872104     	170571     	795874     	89653.8    	4.13105e+30	1.30504e+07	113648     	5.00251e+06	7206.6     	11137.8    	2.17803e+08	174792     	159283     	6.14122e+06	2866.77    	2.91282e+11	2.61852e+11	1.18207e+06	1.01412e+26
3.96585e+07	1.04494e+08	318704     	1.78172e+07	27445.2    	2.22956e+28	5595.94    	169555     	5.77747e+06	2.08509e+08	50468.3    	336498     	2.21105e+08	148026     	1.77785e+07	2974.41    	125010     	132512     	649645     	3.05443e+31
4.51736e+06	521765     	18404.7    	6.70089e+07	10580.6    	1.72156e+29	21525.4    	22075.7    	663082     	613546     	48531.7    	2.59088e+06	1.53916e+06	549099     	2.96547e+06	116172     	1.04851e+06	6.08008e+08	381447     	1.09277e+28
1.94344e+07	158389     	1.65447e+07	1.6928e+06 	119754     	1.37701e+30	9.80931e+06	14076.7    	379326     	10078.4    	85225      	5.52283e+07	319340     	4.51538e+06	6.86698e+08	20037      	11813.9    	5.05192e+08	8.99867e+08	4.72919e+27
5.49778e+07	398470     	508853     	427101     	1.31591e+10	4.49299e+33	8.08981e+07	67818.4    	718255     	9646.73    	9647.97    	945685     	639987     	1.37982e+06	1.53631e+06	3542.2     	7281.45    	931734     	687460     	1.6443e+31 
2.65885e+09	334079     	6707.14    	545544     	9639.14    	1.10509e+29	2563.03    	123287     	125157     	540798     	112784     	6.46234e+07	264486     	633217     	68973.5    	11884.8    	543095     	7.4417e+11 	5.39115e+08	8.51608e+26
2.48163e+07	232704     	154520     	112154     	97934      	6.91199e+28	349614     	91357.1    	1.265e+06  	7862.26    	10781.8    	146130     	132914     	2.09442e+06	4.46895e+06	6034.08    	1.84974e+06	261338     	3.2124e+07 	3.7617e+31 
1.78274e+07	8.32906e+07	88436.2    	8.79565e+06	193157     	6.64614e+28	418654     	401478     	1.56712e+09	556963     	85069.3    	1.15403e+08	208131     	727619     	3.89875e+06	10082.6    	1.27017e+06	664725     	1.15655e+07	8.79433e+28
