tex_4_seed_01.txt	tex_4_seed_02.txt	tex_4_seed_03.txt	tex_4_seed_04.txt	tex_4_seed_05.txt	tex_4_seed_06.txt	tex_4_seed_07.txt	tex_4_seed_08.txt	tex_4_seed_09.txt	tex_4_seed_10.txt	AVG
14137.8	12304.1	10553.3	14412.7	14294.1	13967.6	11300.3	15052	14195.1	14369.9	13458.69
13893	12839.3	10816.2	12898.2	16009.5	13063.5	10789.1	12438.7	12429.3	13475.4	12865.22
11962	10656	10703.6	13871.6	17569	12719.7	10762.1	11616.2	12109.8	12512.7	12448.27
14101.6	11730.7	9715.15	13622.4	14547.5	13068.3	10988.8	13166.1	14293.1	11488.6	12672.225
11825.5	10291.6	10500.5	13494.4	18367.3	12366	10664.9	11800.3	12832	13545	12568.75
12804.3	11325.7	8626.15	14457.1	13860.4	11920	10155.6	13216.7	12211	11629.6	12020.655
12299.9	10031.3	8794.91	13427	12448.4	13238.3	11158.5	13121.4	11840	12638.3	11899.801
12068.4	10305.3	8735.86	13408.5	14698.2	12789.1	10904	12442.9	12606	11954.4	11991.266
9862.48	10260.9	8899.78	12324.8	12043.1	11757.1	10488.5	10702.5	11607.5	12232	11017.866
10846.2	10981.4	8377.57	12613.2	13479	13040.1	10224.9	12488.6	13350.2	11262.1	11666.327
13227.1	11727.9	8874.22	12619.9	13476.9	13675	10797	11363.8	13621.5	12919.6	12230.292
11149.2	10871.4	8102.47	12282.4	11001.8	12203.2	10913.2	11245	11230.5	10236.8	10923.597
10743.7	10774.3	7968.63	11976.9	12460.4	12319.3	11559.1	10794.7	11891.1	10171.9	11066.003
10486.1	10923.9	8196.76	12356.4	12000.5	11631.2	11046.6	11094.5	12250.9	10150.9	11013.776
10194.5	11648.9	8375.9	12189.2	10937	13614.4	10681.6	12742	11041.3	10352.6	11177.74
8539.1	11709.5	8649.87	12211.8	10528	12314.4	10437.9	11975.8	11412.5	10159.3	10793.817
11058.5	10842.6	9040.47	12269	12389.1	12663.2	9720.66	10352.9	9422.61	11348.3	10910.734
10285	12871.5	7979.89	13381.1	10357.1	12591.2	10596.8	9173.1	10750.9	11897.8	10988.439
9821.37	12032.2	8613.34	11839.7	10590.7	12317.9	9833.18	11335.4	10709.9	11222.4	10831.609
10954.5	10555.3	7997.38	13008.3	11171.1	12402.3	10098	10061.1	9204.77	11317.8	10677.055
10777.5	11185.5	8853.56	12801.6	11538.3	12575.8	9599.6	11725	8559.43	10447	10806.329
10296.8	10292.5	8163.03	12352.6	11282.8	12325.5	9682.06	10120.8	10268.1	9352.13	10413.632
